anime_id,title,genre,Score
48643,Koi wa Sekai Seifuku no Ato de,"Action, Comedy, Fantasy, Romance",Unknown
48644,Gyakuten Sekai no Denchi Shoujo,"Comedy, Sci-Fi",5.66
48645,Taiban!,,7.06
48649,Fuuto Tantei,"Action, Mystery, Supernatural",Unknown
48651,Sakusei Byoutou The Animation,Hentai,6.12
48652,Shidoukan Day After The Animation,Hentai,5.32
48654,Bitch na Inane-sama,Hentai,5.48
48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,"Action, Adventure",6.45
48672,Tsugu Tsugumomo Mini Anime,Comedy,Unknown
48675,Kakkou no Iinazuke,"Comedy, Romance",Unknown
48678,Nomad: Megalo Box 2 Short Anime,Drama,5.46
48680,Tesla Note,"Action, Suspense",5.27
48684,Wan Jie Du Zun,Fantasy,7.28
48694,Huyao Xiao Hongniang: Liang Shenghua,"Comedy, Drama, Romance, Supernatural",7.61
48697,Eroge de Subete wa Kaiketsu Dekiru! The Animation,Hentai,6.27
48698,Mako-chan Kaihatsu Nikki,Hentai,Unknown
48701,Peleliu: Rakuen no Guernica,Drama,5.44
48702,Dance Dance Danseur,Drama,Unknown
48703,Riku wa Yowakunai,Drama,Unknown
48707,Gokushufudou Part 2,Comedy,7.42
48708,Suisou no Tora,,8.41
48727,Yoru no Kuni,"Fantasy, Slice of Life",Unknown
48735,Chibi Revenger,Comedy,Unknown
48736,Sono Bisque Doll wa Koi wo Suru,Romance,6.19
48742,"Kono Healer, Mendokusai","Adventure, Comedy, Fantasy",5.95
48749,Chao Shen Xueyuan: Shen yu Shen,"Action, Sci-Fi",6.08
48750,Chao Shen Xueyuan: Zhi Hei Jia,"Action, Sci-Fi",6.51
48751,Chao Shen Xueyuan,"Action, Sci-Fi",5.3
48753,Jahy-sama wa Kujikenai!,"Comedy, Supernatural",Unknown
48754,Lie Yang Tiandao II,"Action, Adventure, Fantasy, Sci-Fi",Unknown
48755,Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii,Hentai,Unknown
48759,Zhen Dao Ge,"Action, Adventure",7.56
48760,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu","Action, Adventure, Fantasy",5.42
48761,Saihate no Paladin,"Action, Adventure, Fantasy",6.55
48762,Bbasha Mecard S,,2.18
48770,Hyper Positive Yogoremon,Comedy,Unknown
48775,Kaginado,Comedy,Unknown
48776,Build Divide: Code Black,Fantasy,Unknown
48777,Build Divide: Code White,Fantasy,Unknown
48779,Deaimon,Slice of Life,5.7
48780,Dakaretai Otoko 1-i ni Odosarete Imasu. Movie: Spain-hen,"Boys Love, Comedy, Drama",Unknown
48784,Oshiri Tantei Movie 3: Sufure-tou no Himitsu,"Comedy, Fantasy, Mystery",Unknown
48789,ColoColo Animal Otogibanashi,Comedy,Unknown
48790,Neko Jockey,Comedy,5.81
48791,Luo Xiaohei Zhanji: Zhongsheng Zhi Men,"Comedy, Supernatural",6.33
48804,Isekai Shokudou 2,"Fantasy, Gourmet, Slice of Life",7.27
48810,Battle Spirits: Mirage,"Adventure, Sci-Fi",Unknown
48820,Mahou Shoujo Madoka★Magica Movie 4: Walpurgis no Kaiten,"Drama, Suspense",Unknown
48829,Ichiban Kuji Natsume Yuujinchou: Nyanko-sensei to Hana Shirabe,Slice of Life,Unknown
48830,Free! Movie 5: The Final Stroke - Kouhen,Sports,Unknown
48832,Cherry and Virgin,Romance,Unknown
48842,Mahoutsukai Reimeiki,"Action, Adventure, Comedy, Fantasy",Unknown
48843,Karada de Kaiketsu Hyakkiya Tantei Jimusho,Hentai,Unknown
48844,Wo Zhen de Meiyong Mie?,"Comedy, Fantasy",Unknown
48845,Li Linke de Xiao Guaner,"Gourmet, Slice of Life",Unknown
48849,Sonny Boy,"Award Winning, Mystery",Unknown
48850,Kyojin no Hoshi tai Tetsuwan Atom,Sports,Unknown
48851,Zhandouban Geji! 2nd Season,"Comedy, Slice of Life",Unknown
48852,Zhandouban Geji! Season Zero,"Comedy, Slice of Life",Unknown
48853,Osamu Tezuka Academy Award,Fantasy,Unknown
48857,Healer Girl,"Fantasy, Slice of Life",Unknown
48858,180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,Slice of Life,8.39
48859,Pretty All Friends Selection,"Comedy, Slice of Life",Unknown
48861,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Kimetsu no Utage Tokubetsu-hen,Comedy,Unknown
48862,Cardfight!! Vanguard: overDress Season 2,"Action, Drama",Unknown
48864,Ndaho Kekkon Omedetou!!,Slice of Life,8.43
48866,Hua Jianghu: Huan Shi Men Sheng 2nd Season,"Drama, Fantasy, Mystery, Romance",7.13
48867,Shaonian Bai Ma Zui Chun Feng,"Action, Fantasy",Unknown
48872,With Pochi! Yoshi's Woolly World Special Anime,"Comedy, Slice of Life",7.18
48873,Tai Yi Xian Mo Lu: Ling Fei Ji IV,"Action, Adventure, Fantasy",Unknown
48875,Dahuoji Yu Gongzhu Qun,"Drama, Romance",6.54
48880,Anette-san to Liliana-san The Animation,Hentai,Unknown
48884,Pooky's,"Comedy, Supernatural",5.47
48889,Netoshisu,Hentai,Unknown
48890,Ling Long: Incarnation Special,"Action, Drama, Horror, Sci-Fi, Suspense",Unknown
48892,Yoshimaho,"Fantasy, Slice of Life",Unknown
48895,Overlord IV,"Action, Adventure, Fantasy",5.72
48896,Overlord Movie 3: Sei Oukoku-hen,"Action, Adventure, Fantasy",5.7
48897,Overlord: Ple Ple Pleiades 4,"Comedy, Fantasy",Unknown
48899,Shouji Li de Huanxiong Xiao Zhen,"Comedy, Slice of Life",6.14
48903,Dragon Ball Super: Super Hero,"Action, Adventure, Fantasy",Unknown
48904,Digital Tokoro-san,Comedy,Unknown
48908,Tsujitsuji Sensha,,Unknown
48909,Minami e Itta Misuke,Adventure,Unknown
48910,Shaonian Jinyiwei Xuzhang,"Action, Adventure",4.46
48914,Zhen Dao Ge: Chenshi Hang,"Action, Adventure",6.88
48916,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,Slice of Life,7.74
48917,Stand My Heroes: Warmth of Memories,"Mystery, Romance",6.89
48926,"Komi-san wa, Comyushou desu.",Comedy,Unknown
48941,Quanzhi Fashi V,"Action, Fantasy",6.51
48942,Kuang Shen Mo Zun,Fantasy,7.12
48947,Twin Bee Paradise Specials,Comedy,5.76
48951,Uchuu no Hou: Elohim-hen,Sci-Fi,6.48
48954,Hairpin Double,"Action, Fantasy",6.76
48956,Wu Shang Shen Di 2nd Season,"Action, Adventure, Fantasy, Supernatural",Unknown
48960,Hunter,"Avant Garde, Horror",Unknown
48962,Xie Wang Zhui Qi 3: Shen Nu Guilai,"Drama, Fantasy, Romance",Unknown
48964,You Yao 2,"Comedy, Drama, Fantasy",Unknown
48965,Shen Lan Qi Yu Wushuang Zhu,"Action, Fantasy",Unknown
48968,"Popping, Mixing",Avant Garde,Unknown
48970,Uranof,Avant Garde,Unknown
48971,Waiter,Avant Garde,5.64
48972,Yume Utsutsu (2010),Avant Garde,6.57
48973,Hisui,Avant Garde,7.11
48976,100-man no Inochi no Ue ni Ore wa Tatteiru Recap,"Action, Adventure, Drama, Fantasy",6.28
48979,Ba Luo Bo,Comedy,7.44
48981,Mahou Shoujo Magical Destroyers,"Action, Suspense",6.66
48988,Ikinuke! Bakusou! Kusohamu-chan! Episode 0,"Comedy, Slice of Life",6.74
48992,Aru Nihon no Ekaki Shounen,"Avant Garde, Award Winning, Comedy",5.79
48994,Closure no Kimitsu File,Comedy,Unknown
48997,Fantasy Bishoujo Juniku Ojisan to,"Adventure, Comedy, Fantasy",5.74
49017,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV) Specials,Comedy,7.73
49020,Jashin Shoukan: Inran Kyonyuu Oyako Ikenie Gishiki,Hentai,7.36
49026,Yuru Camp△ Season 2 Specials,Slice of Life,5.78
49028,HHH Triple Ecchi Special,Hentai,4.85
49040,Lupin III: Part 6,"Action, Adventure, Comedy, Mystery",7.14
49052,Ao Ashi,Sports,Unknown
49053,Given: Uragawa no Sonzai,"Boys Love, Drama",Unknown
49057,Tomica Hyper Series: Next Stage,Sci-Fi,Unknown
49059,Unbelievable Space Love,"Boys Love, Drama, Sci-Fi",6.03
49065,Shuimu Xuetang 2nd Season,Comedy,6.89
49066,Artiswitch,"Drama, Fantasy",6.74
49070,Geo Mecha: Captain Dino,Sci-Fi,6.07
49071,Wonder Balls Season 2,Comedy,6.55
49073,Kidou Senshi Gundam SEED Freedom,"Drama, Sci-Fi",Unknown
49078,Xi Yangyang Yu Hui Tailang: Kuang Chu Shengli,"Comedy, Sports",Unknown
49079,Xi Yangyang Yu Hui Tailang: Juezhan Ci Shidai,"Action, Comedy",4.76
49095,Kuroinu II The Animation,"Fantasy, Hentai",5.5
49098,Xi Xing Ji: Suming Pian,"Action, Adventure, Fantasy",Unknown
49099,Taiyo Kikaku's 49th Anniversary Movie,,6.52
49109,Kami-tachi ni Hirowareta Otoko 2nd Season,"Fantasy, Slice of Life",6.27
49110,Yami Shibai 9,"Avant Garde, Horror, Supernatural",5.94
49112,Amemiya-san,Comedy,7.83
49114,Vanitas no Karte Part 2,"Action, Fantasy, Mystery",7.35
49118,Zhihao Beipan Diqiule,"Comedy, Drama, Romance, Sci-Fi",8.15
49119,Osomatsu-san: Hipipo-Zoku to Kagayaku Kajitsu,Comedy,6.05
49120,Osomatsu-san: Tamashii no Takoyaki Party to Densetsu no Otomarikai,Comedy,6.8
49121,Kkum-ui Wang-gug SofyRuby,Comedy,5.77
49122,Endless Vide,,Unknown
49123,BanG Dream! Garupa☆Pico Fever!,Comedy,7.3
49124,Omoigumo,Drama,5.39
49125,Cubistar,"Comedy, Fantasy",5.33
49133,81 Hao Nongchang: Baowei Mai Ji,,Unknown
49134,RabbiTube: Creator ni Challenge!,Comedy,Unknown
49138,Princess Principal: Crown Handler 1 - Busy Easy Money,"Comedy, Mystery",Unknown
49143,Shen Bi Ma Liang,Fantasy,6.1
49144,Meirenyu: Haidao Laixi,"Adventure, Fantasy",Unknown
49146,Tobidase! Narase! Pui Pui Molcar,Comedy,Unknown
49153,Girls & Panzer Movie: Cinematic Concert - Fushou Akiyama Yukari no Sensha Kouza - Shoujun-hen,,7.61
49154,High Card,"Action, Fantasy",6.96
49160,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,"Comedy, Supernatural",5.83
49163,Exception,Sci-Fi,5.8
49164,Make My Day,"Horror, Suspense",6.07
49165,Bright: Samurai Soul,"Action, Adventure, Fantasy",Unknown
49170,Xinghe Zhizun,"Action, Fantasy",7.39
49179,Reiwa no Di Gi Charat,Comedy,7.36
49182,Zdravstvuite!,Avant Garde,5.42
49184,Gunma-chan,Slice of Life,Unknown
49194,Yamakagashi,Avant Garde,Unknown
49196,Housenka (1973),Avant Garde,6.69
49198,My Shelter,Avant Garde,Unknown
49199,Regalia: The Three Sacred Stars Recaps,Sci-Fi,Unknown
49200,Shiguang Dailiren Fanwai Pian: Biwu Zhaoqin,"Drama, Mystery, Suspense",Unknown
49202,Semantic Error,Boys Love,Unknown
49204,Yuan Shen Haojie,"Action, Sci-Fi",5.16
49205,Hong Huang,"Adventure, Sci-Fi",Unknown
49208,Heibai Wushuang 3rd Season,"Comedy, Supernatural",Unknown
49210,Grimm Kumikyoku,"Fantasy, Horror, Sci-Fi, Suspense",Unknown
49211,Gundam Breaker: Battlogue,,Unknown
49214,Peach Boy Riverside Mini Anime,Fantasy,Unknown
49215,Celia-sensei no Wakuwaku Magical Kyoushitsu,"Comedy, Fantasy",6.98
49220,Isekai Ojisan,"Comedy, Fantasy",Unknown
49221,Kick & Slide,,Unknown
49222,Succubus Appli: Gakuen Sai*,Hentai,Unknown
49223,Ouji no Honmei wa Akuyaku Reijou,"Fantasy, Hentai",7.42
49228,"Dragon Quest: Dai no Daibouken (2020): Bouken no Kiseki, Kore kara no Tabiji","Action, Adventure, Fantasy",5.71
49233,Youjo Senki II,"Action, Fantasy",6.24
49235,86 Special Edition: Senya ni Akaku Hinageshi no Saku,"Drama, Sci-Fi",7.24
49236,Youjo Senki: Sabaku no Pasta Daisakusen,"Action, Fantasy",5.81
49241,Vivy: Fluorite Eye's Song - To Make Everyone Happy With My Singing,"Action, Sci-Fi, Suspense",7.5
49243,Kaeru no Yume,,6.16
49245,Tarou no Banpei Senkoutei no Maki,,6.06
49254,Chongire Hebi,,6.8
49257,Gang to Odoriko,,7.68
49258,Mori no Yakyuudan,Sports,Unknown
49263,Yaku nara Mug Cup mo: Niban Gama,Slice of Life,Unknown
49274,Hua Jianghu: Bu Liang Ren IV,"Drama, Fantasy, Romance",6.89
49275,Renou Xueyuan,Comedy,7.03
49276,Mao Ling Xiangce,"Fantasy, Slice of Life",Unknown
49277,Jiu Jiu Ba Shi Yi,"Adventure, Fantasy",Unknown
49283,Bakuten!! Movie,Sports,7.09
49284,Shabake (ONA),Fantasy,5.66
49285,Waccha PriMagi!,,Unknown
49287,Fumetsu no Anata e: Fushi no Tabiji,"Adventure, Drama, Supernatural",Unknown
49290,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Recaps,"Drama, Suspense",Unknown
49291,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Final Season - Asaki Yume no Akatsuki,"Drama, Suspense",Unknown
49292,Deep Insanity: The Lost Child,"Action, Sci-Fi",Unknown
49295,Chizuru-chan Kaihatsu Nikki,Hentai,7.28
49297,Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi,"Action, Adventure, Fantasy",6.47
49303,Alice to Therese no Maboroshi Koujou,"Award Winning, Drama",5.16
49304,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,Adventure,Unknown
49305,Wan Jie Xian Zong 5th Season,"Action, Fantasy, Romance",Unknown
49310,Fruits Basket: Prelude,"Drama, Romance",Unknown
49311,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune Picture Drama,Sci-Fi,Unknown
49316,Strike the Blood Final,"Action, Fantasy, Ecchi",Unknown
49318,Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2,"Action, Comedy, Fantasy",Unknown
49320,Meitantei Conan Movie 25: Halloween no Hanayome,"Action, Mystery",Unknown
49321,Pokemon (2019): Natsuyasumi Chokuzen 1-jikan Special,"Action, Adventure, Comedy, Fantasy",Unknown
49326,Ma-eum-uisoli,"Comedy, Slice of Life",Unknown
49329,Soshite Watashi wa Sensei ni...,Hentai,Unknown
49332,The Dawn of Ape,Avant Garde,Unknown
49335,Torokase Orgasm The Animation,Hentai,Unknown
49338,Hakuouki OVA (2021),"Action, Drama, Supernatural",Unknown
49341,Tokyo 7th Sisters: Bokura wa Aozora ni Naru: Character Butai Aisatsu Eizou,Comedy,Unknown
49342,Shin Ikkitousen,"Action, Ecchi",8.27
49345,"Goodbye, Don Glees!","Adventure, Drama",7.44
49348,Blue Reflection Ray Special,Fantasy,7.53
49353,Usamimi Bouken-tan: Sexual Harassment Shinagara Sekai wo Sukue,Hentai,6.4
49354,Ankoku Kazoku Warabi-san,"Comedy, Slice of Life",6.31
49355,Ling Yun Daima,Sci-Fi,Unknown
49357,Star Wars: Visions,"Action, Adventure, Sci-Fi",Unknown
49361,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note Special,"Fantasy, Mystery",Unknown
49363,SK∞ OVA: Extra Part,Slice of Life,Unknown
49369,Shinkai no Survival!,"Action, Comedy",Unknown
49370,Mini Van Large,Comedy,Unknown
49376,Mou Ippon!,Sports,Unknown
49379,Meiying Da Leyuan,"Comedy, Slice of Life",Unknown
49380,Mao Zhi Ming,Comedy,Unknown
49385,Kaijin Kaihatsu-bu no Kuroitsu-san,"Comedy, Fantasy",Unknown
49386,Xingchen Bian: Xingchen Yao Hai,"Action, Adventure, Fantasy, Romance",Unknown
49387,Vinland Saga Season 2,,Unknown
49391,Sore Ike! Anpanman: Rhythm de Utaou! Anpanman Natsumatsuri,"Comedy, Fantasy",Unknown
49392,"Ore, Tsushima (ONA)",Comedy,Unknown
49398,Wu Geng Ji 4th Season,"Action, Fantasy, Supernatural",Unknown
49402,Koukaku Kidoutai: SAC_2045 - Jizoku Kanou Sensou,Sci-Fi,Unknown
49409,Bai She II: Qing She Jie Qi,"Adventure, Fantasy",Unknown
49410,Shiroi Suna no Aquatope Mini,"Comedy, Slice of Life",Unknown
49413,Shiguang Dailiren II,"Drama, Mystery, Suspense",Unknown
49423,Kaitou Queen wa Circus ga Osuki,"Adventure, Fantasy",Unknown
49426,Tropical-Rouge! Precure Movie: Yuki no Princess to Kiseki no Yubiwa!,Action,Unknown
49430,Mignon,"Boys Love, Drama",Unknown
49431,Kanashiki Debu Neko-chan,Slice of Life,Unknown
49432,Chi Yan Jinyiwei,Fantasy,Unknown
49433,Youxia Zhanji,"Action, Adventure, Fantasy",Unknown
49434,"Otoppe Movie: Papa, Don't Cry",,Unknown
49438,Isekai Yakkyoku,Fantasy,Unknown
49445,Tora to Mike,Slice of Life,Unknown
49448,Ni Tian Zhizun,"Action, Fantasy",Unknown
49450,Oishinbo Pilot,Slice of Life,7.11
49457,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... OVA,"Comedy, Drama, Fantasy, Romance",Unknown
49458,Kono Subarashii Sekai ni Shukufuku wo! 3,"Adventure, Comedy, Fantasy",Unknown
49460,"Mori no Kuma-san, Toumin-chuu.","Boys Love, Hentai",Unknown
49467,Tomorrow's Leaves,Fantasy,Unknown
49469,Beastars Final Season,"Drama, Suspense",Unknown
49470,Mamahaha no Tsurego ga Motokano datta,"Comedy, Romance",Unknown
49471,Argonavis Movie: Ryuusei no Obligato,Drama,Unknown
49478,Junk Head 1,Sci-Fi,Unknown
49483,Mini Dragon Specials,"Slice of Life, Supernatural",Unknown
49487,Azur Lane: Bisoku Zenshin! Hokorashiki Bokou ni Shukusai wo,Comedy,Unknown
49495,Etotama: Nyankyaku Banrai - Etotama Pretty Gekijou,Comedy,Unknown
49498,Ramen Chai-nyan,Comedy,Unknown
49501,Katarina Nounai Kaigi X,Comedy,6.67
49505,Deji Meets Girl,"Slice of Life, Supernatural",7.52
49507,Shuumatsu no Walküre Mini Anime,Comedy,7.22
49509,Pont Qiao Mini,Comedy,Unknown
49510,"Tantei wa Mou, Shindeiru. Mini Anime",Comedy,Unknown
49514,Gensou Sangokushi: Tengen Reishinki,Fantasy,Unknown
49515,Digimon Ghost Game,"Action, Adventure, Comedy, Fantasy",Unknown
49518,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation,Romance,Unknown
49519,Hakozume: Kouban Joshi no Gyakushuu,Comedy,Unknown
49520,Aharen-san wa Hakarenai,"Comedy, Romance",Unknown
49521,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,Slice of Life,5.93
49522,Toutotsu ni Egypt Shin 2,"Comedy, Fantasy",6.12
49523,Digimon Adventure 02: The Beginning,"Action, Adventure, Comedy, Drama, Fantasy",Unknown
49524,Onaho Kyoushitsu: Joshi Zenin Ninshin Keikaku - The Animation,Hentai,7.31
49525,"Shironeko Project Mini Anime: Zerokiss, Ganbaru?",Comedy,Unknown
49532,Eien no 831,,Unknown
49533,Uchi no Shishou wa Shippo ga Nai,,Unknown
49549,Bai Gui Youeryuan 4th Season,Comedy,Unknown
49550,Bokutachi no Remake Recap,"Drama, Romance",6
49551,Hanabi-chan wa Okuregachi,Comedy,7.14
49555,Tama & Friends: Sagase! Mahou no Punipuni Stone,"Adventure, Comedy",6.32
49556,Love All Play,Sports,Unknown
49559,Quanzhi Gaoshou 3,Action,6.7
49560,Shirobako Movie: C96 Gentei Gekijou Maeuriken Kokuchi Eizou,,Unknown
49569,Xue Ying Ling Zhu 3rd Season,"Action, Adventure, Fantasy, Romance",Unknown
49570,Wu Dong Qian Kun 3rd Season,"Action, Adventure, Fantasy",6.98
49571,Tunshi Xingkong 2nd Season,"Action, Adventure, Fantasy, Sci-Fi",Unknown
49572,Quanzhi Fashi VI,"Action, Fantasy",6.4
49573,Ya She,"Mystery, Supernatural",8.05
49574,Yi Nian Yong Heng: Chuan Cheng Pian,"Action, Adventure, Fantasy",7.7
49580,Shiawase nara Niku wo Morou! The Animation,Hentai,Unknown
49581,Natsu ga Hajimaru.,Sports,8.16
49584,Bonus Track: Atarashii Yoru no Hanabi,Avant Garde,6.41
49587,Wan Sheng Jie 3,"Comedy, Fantasy",Unknown
49590,Yojouhan Time Machine Blues,"Comedy, Mystery, Romance, Suspense",Unknown
49592,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama,"Comedy, Fantasy, Slice of Life",Unknown
49596,Blue Lock,Sports,Unknown
49598,Rich Keikan Cash!,"Comedy, Mystery",6.29
49599,Ani ni Tsukeru Kusuri wa Nai! 5,Comedy,Unknown
49605,Ganbare Douki-chan,"Comedy, Romance, Ecchi",Unknown
49611,Meitantei Conan: Necchuushou no Nazo wo Toke!,"Comedy, Mystery",Unknown
49612,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,"Action, Adventure, Fantasy",5.8
49613,Chiyu Mahou no Machigatta Tsukaikata,"Action, Adventure, Fantasy",Unknown
49615,Kaijuu Step SDGs Daisakusen,,5.39
49618,Shuumatsu no Walküre II,"Action, Drama, Fantasy",Unknown
49627,Shingeki no Kyojin: The Final Season Specials,Comedy,Unknown
49633,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo Mini Anime,Comedy,Unknown
49637,Showtime! Uta no Oneesan datte Shitai,Hentai,Unknown
49652,Shiguang Dailiren Special: Xiaoyao Sanren de Weituo,Comedy,Unknown
49654,Hakubunchou no Shiro,Slice of Life,5.95
49661,Voy@ger,Sci-Fi,Unknown
49664,Kimi to Fit Boxing,Sports,Unknown
49665,Blue Thermal,Drama,6.03
49681,Vivy: Fluorite Eye's Song Pilot,"Action, Sci-Fi",Unknown
49690,Girls & Panzer: Saishuushou Part 3 Specials,Comedy,6.23
49691,Gunjou no Fanfare,Sports,Unknown
49692,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,,Unknown
49700,Arifureta Shokugyou de Sekai Saikyou Picture Drama,"Comedy, Fantasy",Unknown
49701,Doupo Cangqiong: San Nian Zhi Yue,"Action, Fantasy",Unknown
49703,Fate/kaleid liner Prisma☆Illya (Zoku-hen),Action,Unknown
49708,Shaman King (2021): Funbari Onsen Hanjouki,Comedy,Unknown
49709,Fumetsu no Anata e Season 2,"Adventure, Drama, Supernatural",Unknown
49718,Huyao Xiao Hongniang: Yue Hong 2,"Comedy, Romance, Supernatural",6.5
49721,Karakai Jouzu no Takagi-san 3,"Comedy, Romance",6.38
49722,Karakai Jouzu no Takagi-san Movie,Romance,6.65
49730,Pokemon Evolutions,"Adventure, Fantasy",Unknown
49733,Yuukoku no Moriarty OVA,"Mystery, Suspense",6.45
49734,Princess Knight☆Catue DVD-BOX Special,Hentai,6.27
49735,The iDOLM@STER SideM: Wake Atte Mini! Specials,Comedy,Unknown
49738,Heike Monogatari,"Drama, Supernatural",Unknown
49742,Xiuluo Wushen,"Action, Fantasy",6.15
49743,Tabi Hani: Kyoto-hen,Slice of Life,6.53
49750,Juedai Shuang Jiao,Action,Unknown
49752,Kaihouku: Chikan Harem,Hentai,5.82
49755,Obey Me!: Makai Dai Ryokou!,"Comedy, Fantasy",Unknown
49757,Ji Yao Lu: Qicheng Pian,"Adventure, Comedy, Fantasy",Unknown
49759,Zhu Xian,,Unknown
49762,Mama x Holic: Miwaku no Mama to Amaama Kankei - The Animation,Hentai,Unknown
49766,Under Ninja,Action,7.19
49771,Fire Emblem Heroes: Chibi Playhouse,"Comedy, Fantasy",6.03
49776,Kumichou Musume to Sewagakari,Slice of Life,Unknown
49778,Kijin Gentoushou,"Action, Adventure, Fantasy",Unknown
49780,Atasha Kawashiri Kodama da yo: Dangerous Lifehacker no Tadareta Seikatsu,Comedy,Unknown
49782,Shadows House 2nd Season,"Fantasy, Mystery",Unknown
49784,Mairimashita! Iruma-kun 3rd Season,"Comedy, Fantasy",Unknown
49785,Fairy Tail: 100-nen Quest,"Action, Adventure, Fantasy",6.11
49793,Azur Lane: Queen's Orders,"Sci-Fi, Slice of Life",Unknown
49794,Yan Wang: Guai Hualang,Fantasy,Unknown
49796,Shanghai Gushi,Slice of Life,Unknown
49798,Hero Beta,Sci-Fi,Unknown
49806,Inzai Aru Aru Monogatari,Slice of Life,6.85
49814,He Nü'er De Richang,"Comedy, Slice of Life",Unknown
49818,Guimi Zhi Zhu: Xiaochou Pian,"Action, Fantasy, Mystery, Suspense",6.23
49819,Cardfight!! Vanguard: will+Dress,Action,Unknown
49820,Cardfight!! Vanguard: will+Dress Season 2,Action,5.51
49827,Kidou Senshi Gundam: Cucuruz Doan no Shima,,6.09
49828,Kidou Senshi Gundam: Suisei no Majo,Sci-Fi,5.4
49831,Black★★Rock Shooter:  Dawn Fall,,5.35
49834,Boku ga Aishita Subete no Kimi e,"Romance, Sci-Fi",5.43
49835,Kimi wo Aishita Hitori no Boku e,"Romance, Sci-Fi",5.21
49841,Chunqiu Feng Shen,"Adventure, Fantasy",6.06
49842,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Movie,"Comedy, Fantasy, Romance",7.06
49843,Zannen na Ikimono Jiten the Movie,"Comedy, Slice of Life",Unknown
49844,Kirakira Kirari,Fantasy,Unknown
49845,Tongari Atama no Gonta: Futatsu no Namae wo Ikita Fukushima Hisai Inu no Monogatari,,6.3
49847,Meng Qi Shi Shen: Zaijie Liangyuan,"Adventure, Comedy, Drama, Gourmet, Romance",Unknown
49848,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya Recap,"Drama, Suspense",Unknown
49849,Shinmai Renkinjutsushi no Tenpo Keiei,"Adventure, Fantasy, Slice of Life",6.17
49851,Joshikousei to Mahou no Note,Fantasy,6.7
49854,Getsuyoubi no Tawawa 2,"Slice of Life, Ecchi",Unknown
49858,Shinigami Bocchan to Kuro Maid 2nd Season,"Comedy, Fantasy, Romance",Unknown
49860,Umisea,"Adventure, Comedy",Unknown
49866,Getsuyoubi no Tawawa 2 Special,"Slice of Life, Ecchi",Unknown
49869,Ganbare Douki-chan: Kakusa Shakai ni Nayamu Kaisha no Douki,"Comedy, Romance, Ecchi",Unknown
49871,Hensuki▽,"Comedy, Ecchi",Unknown
49873,Jiu Tian Xuan Di Jue,"Adventure, Fantasy",6.3
49876,Mahou Shoujo Elena DVD-BOX Special,"Supernatural, Hentai",6.2
49877,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,"Action, Comedy, Fantasy",6.29
49889,Tsuki ga Michibiku Isekai Douchuu 2nd Season,"Action, Adventure, Comedy, Fantasy",6.04
49891,Tensei shitara Ken deshita,"Action, Adventure, Fantasy",5.67
49893,Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu,"Slice of Life, Supernatural",5.82
49894,Eiyuu Kyoushitsu,"Action, Fantasy, Ecchi",Unknown
49895,Go! Saitama,,6.01
49907,He Nü'er De Richang 2nd Season,"Comedy, Slice of Life",7.04
49908,He Nü'er De Richang 3rd Season,"Comedy, Slice of Life",5.51
49909,Kotarou wa Hitorigurashi,Slice of Life,6.6
49913,"Hachigatsu no Cinderella Nine: Tsuzuku, Monogatari",Sports,Unknown
49915,Yi Ren Zhi Xia 4th season,"Action, Supernatural",6.23
49918,Boku no Hero Academia 6th Season,Action,Unknown
49920,Sai Er Hao Season 11: Liekong Canghai,,Unknown
49922,Rape! Rape! Rape! DVD-Box Special,Hentai,6.28
49926,Kimetsu no Yaiba: Mugen Ressha-hen,"Action, Supernatural",6.4
49930,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,"Action, Fantasy, Romance",6.3
